product_name,unit,subcategory,parent_category,avg_final_price,avg_marked_price,days_observed,promo_rate,avg_discount_depth,price_volatility,n_price_changes,max_daily_jump_pct,ever_promoted,always_promoted,marked_price_changes,promo_streak_max,promo_streak_avg,marked_price_increased,brand_name,brand_quadrant,is_premium,is_high_recognition,is_branded,is_house_brand,import_origin,is_import,has_health_claim,has_freshness_claim,name_length,unit_type,pack_count,uncertain_pack_count,size_ml,size_g,ln_pack_size,price_per_100ml,price_per_100g,ln_price_per_unit,marked_price_per_100ml,marked_price_per_100g,ln_marked_price_per_unit
Lốc 4 hộp sữa tươi tiệt trùng TH True Milk có đường 180ml,Gói 4,Sữa tươi,Sữa Tươi,38900.0,38900.0,37,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,TH True Milk,prestige_leader,1,1,1,0,domestic,0,0,1,13,count,4,False,180.0,,5.19295685089021,5402.777777777777,,8.594668503584527,5402.777777777777,,8.594668503584527
Lốc 4 hộp sữa tươi tiệt trùng THTRUE Milk Hương Socola 110ml,Gói 4,Sữa tươi,Sữa Tươi,26100.0,26100.0,50,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,TH True Milk,prestige_leader,1,1,1,0,domestic,0,0,1,12,count,4,False,110.0,,4.700480365792417,5931.818181818181,,8.68808605238657,5931.818181818181,,8.68808605238657
Lốc 4 hộp sữa tươi tiệt trùng Vinamilk có đường 180ml,Gói 4,Sữa tươi,Sữa Tươi,33001.88679245283,34207.54716981132,53,0.4716981132075472,0.0747368421052631,0.0392996473089646,4,0.0822784810126582,1,0,2,14,12.5,1,Vinamilk,household_giant,0,1,1,0,domestic,0,0,1,11,count,4,False,180.0,,5.19295685089021,4583.595387840671,,8.430238988321022,4751.048218029349,,8.466120550162856
Lốc 4 hộp sữa tươi tiệt trùng có đường Dalat Milk 110ml,Gói 4,Sữa tươi,Sữa Tươi,23835.714285714286,24200.0,56,0.2142857142857142,0.0702479338842975,0.029529925644018,2,0.0755555555555556,1,0,1,12,12.0,0,Dalat Milk,prestige_leader,1,1,1,0,domestic,0,0,1,12,count,4,False,110.0,,4.700480365792417,5417.2077922077915,,8.59733579419999,5500.0,,8.612503371220562
Lốc 4 hộp sữa tươi tiệt trùng có đường Vinamilk Green Farm 180ml,Gói 4,Sữa tươi,Sữa Tươi,39618.181818181816,42500.0,66,0.6818181818181818,0.0994509803921568,0.0521397892942174,4,0.1333333333333333,1,0,1,18,15.0,0,Vinamilk,household_giant,0,1,1,0,domestic,0,0,1,13,count,4,False,180.0,,5.19295685089021,5502.525252525252,,8.612962402672276,5902.777777777777,,8.683178328890499
Lốc 4 hộp sữa tươi tiệt trùng hương dâu Vinamilk 110ml,Gói 4,Sữa tươi,Sữa Tươi,20693.02325581395,21900.0,43,1.0,0.0551130933418286,0.002210869360857,2,0.0147058823529411,1,1,1,43,43.0,0,Vinamilk,household_giant,0,1,1,0,domestic,0,0,1,11,count,4,False,110.0,,4.700480365792417,4702.959830866806,,8.4559473407363,4977.272727272727,,8.512637374880377
Lốc 4 hộp sữa tươi tiệt trùng không đường Vinamilk Green Farm 180ml,Gói 4,Sữa tươi,Sữa Tươi,39618.181818181816,42500.0,66,0.6818181818181818,0.0994509803921568,0.0521397892942174,4,0.1333333333333333,1,0,1,18,15.0,0,Vinamilk,household_giant,0,1,1,0,domestic,0,1,1,13,count,4,False,180.0,,5.19295685089021,5502.525252525252,,8.612962402672276,5902.777777777777,,8.683178328890499
Lốc 4 hộp sữa tươi tiệt trùng nguyên chất TH True Milk 180ml,Gói 4,Sữa tươi,Sữa Tươi,38900.0,38900.0,3,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,TH True Milk,prestige_leader,1,1,1,0,domestic,0,0,1,13,count,4,False,180.0,,5.19295685089021,5402.777777777777,,8.594668503584527,5402.777777777777,,8.594668503584527
Lốc 4 hộp sữa tươi tiệt trùng nguyên chất THtrue Milk 110ml,Gói 4,Sữa tươi,Sữa Tươi,26100.0,26100.0,46,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,TH True Milk,prestige_leader,1,1,1,0,domestic,0,0,1,12,count,4,False,110.0,,4.700480365792417,5931.818181818181,,8.68808605238657,5931.818181818181,,8.68808605238657
Lốc 4 hộp sữa tươi tiệt trùng sô cô la Vinamilk 110ml,Gói 4,Sữa tươi,Sữa Tươi,20660.65573770492,21900.0,61,1.0,0.0565910622052548,0.0049421911545138,2,0.0147058823529411,1,1,1,61,61.0,0,Vinamilk,household_giant,0,1,1,0,domestic,0,0,1,12,count,4,False,110.0,,4.700480365792417,4695.603576751118,,8.454381940728057,4977.272727272727,,8.512637374880377
Lốc 4 hộp sữa tươi tiệt trùng vị dâu Cô gái Hà Lan 180ml,Gói 4,Sữa tươi,Sữa Tươi,33287.5,34900.0,56,0.3035714285714285,0.1521995617731333,0.0745342868651179,3,0.1870748299319728,1,0,1,15,8.5,0,Dutch Lady,household_giant,0,1,1,0,domestic,0,0,1,14,count,4,False,180.0,,5.19295685089021,4623.263888888889,,8.438856204100178,4847.222222222222,,8.48616108216851
Lốc 4 hộp sữa tươi tiệt trùng ít đường Dalat Milk hộp 180ml,Gói 4,Sữa tươi,Sữa Tươi,37250.0,37800.0,52,0.2115384615384615,0.0687830687830687,0.028783830061904,2,0.0738636363636364,1,0,1,8,5.5,0,Dalat Milk,prestige_leader,1,1,1,0,domestic,0,1,1,13,count,4,False,180.0,,5.19295685089021,5173.611111111111,,8.551326197785697,5250.0,,8.565983355585669
Lốc 4 hộp sữa tươi tiệt trùng ít đường Dalat milk 110ml,Gói 4,Sữa tươi,Sữa Tươi,23835.714285714286,24200.0,56,0.2142857142857142,0.0702479338842975,0.029529925644018,2,0.0755555555555556,1,0,1,12,12.0,0,Dalat Milk,prestige_leader,1,1,1,0,domestic,0,1,1,12,count,4,False,110.0,,4.700480365792417,5417.2077922077915,,8.59733579419999,5500.0,,8.612503371220562
Lốc 4 hộp sữa tươi tiệt trùng ít đường Vinamilk 180ml,Gói 4,Sữa tươi,Sữa Tươi,33000.0,34207.27272727273,55,0.4727272727272727,0.0746738641475483,0.0392512307630817,4,0.0822784810126582,1,0,2,14,13.0,1,Vinamilk,household_giant,0,1,1,0,domestic,0,1,1,11,count,4,False,180.0,,5.19295685089021,4583.333333333333,,8.430181814426607,4751.010101010101,,8.466112527265507
Lốc 4 hộp sữa tươi tiệt trùng ít đường Vinamilk Green Farm 110ml,Gói 4,Sữa tươi,Sữa Tươi,29000.0,29000.0,49,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Vinamilk,household_giant,0,1,1,0,domestic,0,1,1,13,count,4,False,110.0,,4.700480365792417,6590.90909090909,,8.793446568044395,6590.90909090909,,8.793446568044395
Lốc 4 hộp sữa tươi tiệt trùng ít đường Vinamilk Green Farm 180ml,Gói 4,Sữa tươi,Sữa Tươi,39618.181818181816,42500.0,66,0.6818181818181818,0.0994509803921568,0.0521397892942174,4,0.1333333333333333,1,0,1,18,15.0,0,Vinamilk,household_giant,0,1,1,0,domestic,0,1,1,13,count,4,False,180.0,,5.19295685089021,5502.525252525252,,8.612962402672276,5902.777777777777,,8.683178328890499
Lốc 4 hộp sữa uống lên men tiệt trùng Lothamilk hương dâu 180ml,Gói 4,Sữa tươi,Sữa Tươi,29000.0,29000.0,48,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Lothamilk,local_value,0,0,1,0,domestic,0,0,0,13,count,4,False,180.0,,5.19295685089021,4027.777777777778,,8.300970082946602,4027.777777777778,,8.300970082946602
Lốc 4 hộp sữa uống lúa mạch Milo Nestlé 180ml,Gói 4,Sữa Hạt - Sữa Đậu,Sữa Tươi,29813.5593220339,30900.0,59,1.0,0.0351598924908123,0.0011581805068736,2,0.0033444816053511,1,1,1,59,59.0,0,Milo,household_giant,0,1,1,0,domestic,0,0,0,10,count,4,False,180.0,,5.19295685089021,4140.772128060264,,8.328637553791966,4291.666666666667,,8.364430436863827
Lốc 4 hộp sữa uống lúa mạch socola Ovaltine 110ml,Gói 4,Sữa Hạt - Sữa Đậu,Sữa Tươi,22155.555555555555,22800.0,54,0.2222222222222222,0.1271929824561403,0.0549282555830612,2,0.1457286432160804,1,0,1,12,12.0,0,Ovaltine,prestige_leader,1,1,1,0,domestic,0,0,0,10,count,4,False,110.0,,4.700480365792417,5035.353535353534,,8.52423901824944,5181.818181818181,,8.552911274018317
Lốc 4 hộp thức uống dinh dưỡng Kaka cacao lúa mạch 180ml,Gói 4,Sữa Hạt - Sữa Đậu,Sữa Tươi,28242.85714285714,33000.0,70,0.6428571428571429,0.2242424242424242,0.1264520243480552,2,0.2890625,1,0,1,22,15.0,0,Kaka,local_value,0,0,1,0,domestic,0,1,0,12,count,4,False,180.0,,5.19295685089021,3922.6190476190473,,8.274514834081385,4583.333333333333,,8.430181814426607
Lốc 4 hộp thức uống trái cây tươi vị nho 180ml,Gói 4,Sữa tươi,Sữa Tươi,23844.578313253012,28000.0,83,1.0,0.148407917383821,0.0164818917445251,2,0.0481927710843373,1,1,1,83,83.0,0,,,0,0,0,0,domestic,0,0,1,11,count,4,False,180.0,,5.19295685089021,3311.746987951807,,8.105231120060465,3888.8888888888887,,8.265878763135332
Lốc 4 hộp váng sữa Gotz Hoff 55g,Gói 4,Sữa Chua - Váng Sữa,Sữa Tươi,34500.0,34500.0,54,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Hoff,local_value,0,0,1,0,domestic,0,0,0,8,count,4,False,,55.0,4.007333185232471,,15681.81818181818,9.660257242655181,,15681.81818181818,9.660257242655181
Lốc 4 hộp váng sữa vị hạt dẻ Hoff 55g,Gói 4,Sữa Chua - Váng Sữa,Sữa Tươi,54945.97701149425,64900.0,87,1.0,0.1533747764022457,0.0110940905265473,2,0.0317757009345793,1,1,1,87,87.0,0,Hoff,local_value,0,0,1,0,domestic,0,0,0,10,count,4,False,,55.0,4.007333185232471,,24975.44409613375,10.12564838498564,,29499.999999999996,10.29214554232791
Lốc 4 sữa tươi tiệt trùng Dalat Milk không đường vị tự nhiên hộp 180ml,Gói 4,Sữa tươi,Sữa Tươi,37250.0,37800.0,52,0.2115384615384615,0.0687830687830687,0.028783830061904,2,0.0738636363636364,1,0,1,8,5.5,0,Dalat Milk,prestige_leader,1,1,1,0,domestic,0,1,1,15,count,4,False,180.0,,5.19295685089021,5173.611111111111,,8.551326197785697,5250.0,,8.565983355585669
Lốc 4 sữa tươi tiệt trùng vị tự nhiên TH true MILK Hilo 180ml,Gói 4,Sữa tươi,Sữa Tươi,44400.0,44400.0,49,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,TH True Milk,prestige_leader,1,1,1,0,domestic,0,0,1,14,count,4,False,180.0,,5.19295685089021,6166.666666666666,,8.726913722398306,6166.666666666666,,8.726913722398306
Lốc 4 váng sữa hạt óc chó Hoff 55g,Gói 4,Sữa Chua - Váng Sữa,Sữa Tươi,72601.53846153847,78800.0,65,0.4769230769230769,0.1649336826592435,0.0933348902580649,3,0.2409448818897637,1,0,1,17,15.5,0,Hoff,local_value,0,0,1,0,domestic,0,0,0,9,count,4,False,,55.0,4.007333185232471,,33000.6993006993,10.404284031154374,,35818.181818181816,10.486210915481701
Lốc 4 váng sữa non Hoff 55g,Gói 4,Sữa Chua - Váng Sữa,Sữa Tươi,78800.0,78800.0,49,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Hoff,local_value,0,0,1,0,domestic,0,0,0,7,count,4,False,,55.0,4.007333185232471,,35818.181818181816,10.486210915481701,,35818.181818181816,10.486210915481701
Lốc 5 chai sữa chua uống Probi Pedia+ hương cam 65ml,Gói 5,Sữa Chua - Váng Sữa,Sữa Tươi,27174.603174603173,29700.0,63,0.5873015873015873,0.1447811447811448,0.0785283841518738,2,0.1692913385826771,1,0,1,19,12.333333333333334,0,Probi,local_value,0,0,1,0,domestic,0,0,0,11,count,5,False,65.0,,4.174387269895637,8361.41636141636,,9.031383112950646,9138.461538461539,,9.120247328449144
Lốc 6 chai Nuvi sữa chua uống lên men chai 100ml,Gói 6,Sữa Chua - Váng Sữa,Sữa Tươi,27900.0,31100.0,69,1.0,0.1028938906752411,0.0,1,0.0,1,1,1,69,69.0,0,Nuvi,local_value,0,0,1,0,domestic,0,0,0,11,count,6,False,100.0,,4.605170185988092,4650.0,,8.444622498581403,5183.333333333333,,8.55320362893927
Lốc 6 chai sữa chua uống Fristi vị cam 80ml,Gói 6,Sữa Chua - Váng Sữa,Sữa Tươi,23975.0,25500.0,60,0.4,0.1495098039215686,0.0830859671677536,3,0.2200956937799043,1,0,1,15,12.0,0,Fristi,local_value,0,0,1,0,domestic,0,0,0,10,count,6,False,80.0,,4.382026634673881,4994.791666666667,,8.516150981837793,5312.5,,8.577817813232672
Lốc 6 chai sữa chua uống Vinamilk Susu hương cam 80ml,Gói 6,Sữa Chua - Váng Sữa,Sữa Tươi,23485.245901639344,26000.0,61,0.6229508196721312,0.1552631578947368,0.0902749167066566,3,0.2206572769953052,1,0,1,21,12.666666666666666,0,Vinamilk,household_giant,0,1,1,0,domestic,0,0,0,11,count,6,False,80.0,,4.382026634673881,4892.75956284153,,8.495511751075332,5416.666666666667,,8.597235899089775
Lốc 6 chai sữa chua uống Vinamilk Susu hương dâu 80ml,Gói 6,Sữa Chua - Váng Sữa,Sữa Tươi,23488.13559322034,26000.0,59,0.6101694915254238,0.1583333333333333,0.091804335697438,3,0.2206572769953052,1,0,1,21,12.0,0,Vinamilk,household_giant,0,1,1,0,domestic,0,0,0,11,count,6,False,80.0,,4.382026634673881,4893.361581920904,,8.495634786355854,5416.666666666667,,8.597235899089775
Lốc 6 chai sữa chua uống lên Fristi vị dâu 80ml,Gói 6,Sữa Chua - Váng Sữa,Sữa Tươi,24190.56603773585,25500.0,53,0.3018867924528302,0.1700980392156862,0.0846147962310204,3,0.2200956937799043,1,0,1,14,8.0,0,Fristi,local_value,0,0,1,0,domestic,0,0,0,11,count,6,False,80.0,,4.382026634673881,5039.701257861636,,8.525102085074826,5312.5,,8.577817813232672
Lốc 6 chai sữa chua uống đào tiên Fristi 80ml,Gói 6,Sữa Chua - Váng Sữa,Sữa Tươi,24650.0,25500.0,50,0.34,0.0980392156862745,0.0485312495637329,2,0.108695652173913,1,0,1,9,8.5,0,Fristi,local_value,0,0,1,0,domestic,0,0,0,10,count,6,False,80.0,,4.382026634673881,5135.416666666667,,8.54391626155699,5312.5,,8.577817813232672
Lốc 6 hộp sữa tiệt trùng Binggrae hương dâu 200ml,Gói 6,Sữa tươi,Sữa Tươi,99767.79661016948,111000.0,59,0.5423728813559322,0.1865709459459459,0.1057085494006777,3,0.2685714285714284,1,0,1,19,16.0,0,Binggrae,niche_professional,1,0,1,0,domestic,0,0,0,10,count,6,False,200.0,,5.298317366548036,8313.983050847457,,9.025694081182582,9250.0,,9.132378830506472
Lốc 6 hộp sữa tiệt trùng Bringrae Hương dưa lưới 200ml,Gói 6,Sữa tươi,Sữa Tươi,103950.0,111000.0,48,0.375,0.1693693693693693,0.0884831729682879,2,0.2039045553145335,1,0,1,9,9.0,0,Binggrae,niche_professional,1,0,1,0,domestic,0,0,0,11,count,6,False,200.0,,5.298317366548036,8662.5,,9.066758643498158,9250.0,,9.132378830506472
Lốc 6 hộp sữa đậu nành Fami canxi cà phê 200ml,Gói 6,Sữa Hạt - Sữa Đậu,Sữa Tươi,25800.0,31200.0,170,1.0,0.173076923076923,0.0,1,0.0,1,1,1,170,170.0,0,Fami,household_giant,0,1,1,0,domestic,0,1,0,11,count,6,False,200.0,,5.298317366548036,2150.0,,7.673223121121708,2600.0,,7.8632667240095735
Lốc 6 hộp sữa đậu nành Vinasoy Fami nguyên chất ít đường 200ml,Gói 6,Sữa Hạt - Sữa Đậu,Sữa Tươi,29392.85714285714,31500.0,28,0.6428571428571429,0.1040564373897707,0.0551930698279257,3,0.1238095238095238,1,0,1,14,9.0,0,Fami,household_giant,0,1,1,0,domestic,0,1,1,13,count,6,False,200.0,,5.298317366548036,2449.404761904762,,7.803600319696002,2625.0,,7.872836175025724
Lốc 6 hộp sữa đậu nành canxi plus Fami 200ml,Gói 6,Sữa Hạt - Sữa Đậu,Sữa Tươi,31900.0,38700.0,88,1.0,0.1757105943152454,0.0,1,0.0,1,1,1,88,88.0,0,Fami,household_giant,0,1,1,0,domestic,0,1,0,10,count,6,False,200.0,,5.298317366548036,2658.3333333333335,,7.885454638984935,3225.0,,8.078688229229872
Lốc 6 sữa đậu nành canxi vị socola Fami 200ml,Gói 6,Sữa Hạt - Sữa Đậu,Sữa Tươi,25800.0,31200.0,84,1.0,0.173076923076923,0.0,1,0.0,1,1,1,84,84.0,0,Fami,household_giant,0,1,1,0,domestic,0,1,0,10,count,6,False,200.0,,5.298317366548036,2150.0,,7.673223121121708,2600.0,,7.8632667240095735
Lốc 8 hộp sữa lúa mạch Nestle Milo 180ml,Gói 8,Sữa Hạt - Sữa Đậu,Sữa Tươi,58457.627118644064,60800.0,59,1.0,0.0385258697591436,0.0093706605013069,4,0.0273504273504273,1,1,1,59,59.0,0,Milo,household_giant,0,1,1,0,domestic,0,0,0,9,count,8,False,180.0,,5.19295685089021,4059.5574387947267,,8.308829241431303,4222.222222222222,,8.348116861372302
MEADOW FRESH Sữa tươi tách béo 1L,Hộp,Sữa tươi,Sữa Tươi,48523.68421052631,57426.31578947369,38,0.7631578947368421,0.2025423386350894,0.108354466885778,3,0.2131715771230502,1,0,2,27,14.5,1,Meadow Fresh,niche_professional,1,0,1,0,Úc,1,1,1,7,count,1,False,1000.0,,6.907755278982137,4852.368421052632,,8.487222198972825,5742.631578947368,,8.655672847482704
MILO Sữa uống lúa mạch 115ml/110ml,Thùng,Sữa Hạt - Sữa Đậu,Sữa Tươi,252000.0,252000.0,53,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Milo,household_giant,0,1,1,0,domestic,0,0,0,6,unknown,1,True,110.0,,4.700480365792417,229090.90909090906,,12.341874186689235,229090.90909090906,,12.341874186689235
"Nước đậu đen, óc chó, hạnh nhân Sahmyook hộp 950ml",Hộp,Sữa Hạt - Sữa Đậu,Sữa Tươi,93000.0,93000.0,37,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Sahmyook,niche_professional,1,0,1,0,domestic,0,0,0,10,count,1,False,950.0,,6.856461984594587,9789.473684210527,,9.189062973528898,9789.473684210527,,9.189062973528898
Phô Mai Con Bò Cười 16 miếng 224g,Hộp,Bơ Sữa - Phô Mai,Sữa Tươi,64938.181818181816,67600.0,55,0.5272727272727272,0.0746786370128545,0.0391737732094154,3,0.0815999999999999,1,0,1,14,9.666666666666666,0,Con Bò Cười,local_value,0,0,1,0,domestic,0,0,0,8,count,1,False,,224.0,5.4116460518550396,,28990.259740259735,10.274715181525778,,30178.571428571424,10.314887396164107
Phô mai Bega Strong & Bitey Vintage 250g,Gói,Bơ Sữa - Phô Mai,Sữa Tươi,132672.5806451613,139000.0,62,0.3387096774193548,0.134395340870161,0.0680653609668281,3,0.1661870503597122,1,0,1,16,10.5,0,Bega,niche_professional,1,0,1,0,domestic,0,0,0,8,count,1,False,,250.0,5.521460917862246,,53069.03225806452,10.8793488404581,,55600.0,10.925938480238674
Phô mai BegaTasty Grated Cheese 250g,Gói,Bơ Sữa - Phô Mai,Sữa Tươi,135742.37288135593,142000.0,59,0.3389830508474576,0.13,0.0656978545758565,3,0.1626760563380281,1,0,1,16,10.0,0,Bega,niche_professional,1,0,1,0,domestic,0,0,0,6,count,1,False,,250.0,5.521460917862246,,54296.94915254237,10.902223319307536,,56800.0,10.947291604709243
Phô mai Belcube ngọt vị Dâu 78g x15C,Gói,Bơ Sữa - Phô Mai,Sữa Tươi,49107.142857142855,51500.0,56,0.3214285714285714,0.1445523193096008,0.0737478148513015,3,0.1839080459770115,1,0,1,16,9.0,0,Belcube,niche_professional,1,0,1,0,domestic,0,0,0,8,count,1,False,,78.0,4.356708826689592,,62957.87545787545,11.050221138206105,,66025.64102564102,11.097798445950326
Phô mai Belcube ngọt vị Socola 78gx15C,Gói,Bơ Sữa - Phô Mai,Sữa Tươi,48464.91228070176,51500.0,57,0.543859649122807,0.1083620419668023,0.0694223239385918,3,0.1839080459770115,1,0,1,16,10.333333333333334,0,Belcube,niche_professional,1,0,1,0,domestic,0,0,0,7,count,1,False,,,,,,,,,
Phô mai Con Bò Cười 8M 112g,Hộp,Bơ Sữa - Phô Mai,Sữa Tươi,36611.76470588235,37800.0,51,0.3725490196078431,0.0843776106934001,0.0426080185701709,3,0.0956521739130433,1,0,1,12,9.5,0,Con Bò Cười,local_value,0,0,1,0,domestic,0,0,0,7,count,1,False,,112.0,4.718498871295094,,32689.075630252093,10.3947962224831,,33750.0,10.426735696300677
Phô mai Con Bò Cười Light hộp 120g,Hộp,Bơ Sữa - Phô Mai,Sữa Tươi,37333.333333333336,38500.0,36,0.3333333333333333,0.0909090909090909,0.0448210728500397,2,0.1,1,0,1,9,6.0,0,Con Bò Cười,local_value,0,0,1,0,domestic,0,0,0,8,count,1,False,,120.0,4.787491742782046,,31111.111111111113,10.345320304815168,,32083.333333333336,10.37609196348192
Phô mai Emmental gói 220g,Gói,Bơ Sữa - Phô Mai,Sữa Tươi,151000.0,151000.0,47,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,5,count,1,False,,220.0,5.393627546352362,,68636.36363636363,11.136577755432791,,68636.36363636363,11.136577755432791
Phô mai Emmental sợi gói 70g,Gói,Bơ Sữa - Phô Mai,Sữa Tươi,55000.0,55000.0,52,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,6,count,1,False,,70.0,4.248495242049359,,78571.42857142858,11.27176340815334,,78571.42857142858,11.27176340815334
Phô mai Kiwifood Gouda gói 200g,Gói,Bơ Sữa - Phô Mai,Sữa Tươi,118178.94736842104,118178.94736842104,38,0.0,,0.0225951629569702,2,0.1102803738317756,0,0,2,0,0.0,1,Kiwifood,local_value,0,0,1,0,domestic,0,0,0,6,count,1,False,,200.0,5.298317366548036,,59089.47368421052,10.98680807728043,,59089.47368421052,10.98680807728043
Phô mai Mozzarella gói 200g,Gói,Bơ Sữa - Phô Mai,Sữa Tươi,71900.0,73700.0,44,0.25,0.0976933514246947,0.0438628000948439,2,0.1082706766917294,1,0,1,11,11.0,0,,,0,0,0,0,domestic,0,0,0,5,count,1,False,,200.0,5.298317366548036,,35950.0,10.489884363149192,,36850.0,10.514610897617482
Phô mai Mozzarella hộp 200g,Gói,Bơ Sữa - Phô Mai,Sữa Tươi,114000.0,114000.0,50,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,5,count,1,False,,200.0,5.298317366548036,,57000.0,10.950806546816688,,57000.0,10.950806546816688
Phô mai Mozzarella lát Lactima 200g,Gói,Bơ Sữa - Phô Mai,Sữa Tươi,73025.53191489361,75000.0,47,0.3404255319148936,0.0773333333333333,0.0380422554912572,2,0.0773333333333333,1,0,1,16,16.0,0,Lactima,local_value,0,0,1,0,domestic,0,0,0,6,count,1,False,,200.0,5.298317366548036,,36512.765957446805,10.505417230680337,,37500.0,10.532096211958502
Phô mai Paysan Brie Breton hộp 125g,Hộp,Bơ Sữa - Phô Mai,Sữa Tươi,105037.83783783784,106000.0,37,0.054054054054054,0.1679245283018867,0.0388482210734854,2,0.2018140589569161,1,0,1,2,2.0,0,,,0,0,0,0,domestic,0,0,0,7,count,1,False,,125.0,4.8283137373023015,,84030.27027027027,11.33893237327161,,84800.0,11.348050821779994
Phô mai Paysan camembert breton hộp 125g,Hộp,Bơ Sữa - Phô Mai,Sữa Tươi,107000.0,107000.0,36,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,7,count,1,False,,125.0,4.8283137373023015,,85600.0,11.357440562129833,,85600.0,11.357440562129833
Phô mai Prestige Camebert hộp 125g,Gói,Bơ Sữa - Phô Mai,Sữa Tươi,95000.0,95000.0,51,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,6,count,1,False,,125.0,4.8283137373023015,,76000.0,11.238488619268468,,76000.0,11.238488619268468
Phô mai Vinamilk hộp 120g (8 miếng),Hộp,Bơ Sữa - Phô Mai,Sữa Tươi,30850.0,33900.0,64,0.6875,0.1308661839635291,0.0673335074349135,4,0.1609589041095891,1,0,1,20,14.666666666666666,0,Vinamilk,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,,120.0,4.787491742782046,,25708.333333333336,10.154570472539579,,28250.0,10.248848736574587
Phô mai Zelachi cheddar gói 100g,Gói,Bơ Sữa - Phô Mai,Sữa Tươi,59500.0,59500.0,46,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,6,count,1,False,,100.0,4.605170185988092,,59500.0,10.993731591533722,,59500.0,10.993731591533722
Phô mai cheddar Kiwifood gói 200g,Gói,Bơ Sữa - Phô Mai,Sữa Tươi,107421.05263157896,107421.05263157896,38,0.0,,0.023172712277107,2,0.1134020618556701,0,0,2,0,0.0,1,Kiwifood,local_value,0,0,1,0,domestic,0,0,0,6,count,1,False,,200.0,5.298317366548036,,53710.52631578948,10.891364282065597,,53710.52631578948,10.891364282065597
Phô mai các loại hạt dinh dưỡng QBB 90g,Hộp,Bơ Sữa - Phô Mai,Sữa Tươi,72964.28571428571,79400.0,56,0.6071428571428571,0.1335012594458438,0.0715930674862455,2,0.1540697674418605,1,0,1,16,11.333333333333334,0,Qbb,niche_professional,1,0,1,0,domestic,0,1,0,9,count,1,False,,90.0,4.499809670330265,,81071.42857142857,11.303085879282381,,88222.22222222222,11.387614162893053
Phô mai cắt Emmetal 200g,Gói,Bơ Sữa - Phô Mai,Sữa Tươi,116885.29411764706,116885.29411764706,34,0.0,,0.0057222295337049,2,0.0344827586206897,0,0,2,0,0.0,1,,,0,0,0,0,domestic,0,0,0,5,count,1,False,,200.0,5.298317366548036,,58442.64705882353,10.975801160164355,,58442.64705882353,10.975801160164355
